"","WID","Filename","p","S_G","T","g","V","C","R_SD"
"1689",1689,"Sim_1689_.csv",-2.625,0.00416666666666667,408.583333333333,0.7275,3.7048,1.64875,0.660208333333333
"1690",1690,"Sim_1690_.csv",0.517,0.9625,279.55,0.949166666666667,0.7416,2.59375,0.552958333333333
"1691",1691,"Sim_1691_.csv",-0.951,3.50916666666667,551.616666666667,0.840166666666667,4.2424,6.25625,2.70529166666667
"1692",1692,"Sim_1692_.csv",-1.369,4.79083333333333,635.85,0.723833333333333,4.3528,5.48125,1.66029166666667
"1693",1693,"Sim_1693_.csv",-0.311,1.02416666666667,219.816666666667,0.8395,1.9208,5.63625,0.397125
"1694",1694,"Sim_1694_.csv",-1.361,3.1375,626.75,0.106833333333333,3.3064,1.06875,2.02879166666667
"1695",1695,"Sim_1695_.csv",-2.743,1.28083333333333,315.25,0.663833333333333,3.1272,3.62375,0.842625
"1696",1696,"Sim_1696_.csv",-1.305,1.09916666666667,224.483333333333,0.207166666666667,2.804,6.88375,2.32120833333333
"1697",1697,"Sim_1697_.csv",0.477,2.48916666666667,217.25,0.436166666666667,0.6424,5.54375,2.371625
"1698",1698,"Sim_1698_.csv",0.657,1.90583333333333,477.883333333333,0.885833333333333,3.7912,4.10125,1.546625
"1699",1699,"Sim_1699_.csv",-0.837,1.98083333333333,498.65,0.1375,1.732,6.39875,1.97470833333333
"1700",1700,"Sim_1700_.csv",-2.823,3.48583333333333,366.583333333333,0.661833333333333,4.6872,0.82125,2.87395833333333
"1701",1701,"Sim_1701_.csv",-0.805,2.55583333333333,312.45,0.886166666666667,2.8392,4.20125,0.495208333333333
"1702",1702,"Sim_1702_.csv",2.481,3.3425,660.35,0.930166666666667,2.4648,0.70125,1.92795833333333
"1703",1703,"Sim_1703_.csv",-2.581,3.94416666666667,763.95,0.621833333333333,2.3304,6.95625,2.61179166666667
"1704",1704,"Sim_1704_.csv",-2.235,0.850833333333333,564.916666666667,0.7645,1.004,1.71875,2.95554166666667
"1705",1705,"Sim_1705_.csv",2.023,4.51583333333333,126.716666666667,0.446833333333333,4.8568,6.04625,1.36604166666667
"1706",1706,"Sim_1706_.csv",2.963,0.629166666666667,269.516666666667,0.299166666666667,1.628,4.59875,0.977375
"1707",1707,"Sim_1707_.csv",2.695,1.2325,613.216666666667,0.4115,2.9336,0.59125,2.874875
"1708",1708,"Sim_1708_.csv",-1.887,3.85583333333333,642.616666666667,0.7555,3.1304,4.01125,2.20754166666667
"1709",1709,"Sim_1709_.csv",-1.713,4.31916666666667,739.216666666667,0.857833333333333,2.6408,1.15125,1.381625
"1710",1710,"Sim_1710_.csv",-2.797,0.159166666666667,134.883333333333,0.6405,3.3608,7.99125,0.981958333333333
"1711",1711,"Sim_1711_.csv",2.571,1.52583333333333,479.516666666667,0.683166666666667,2.388,4.08875,1.00579166666667
"1712",1712,"Sim_1712_.csv",1.491,1.93416666666667,539.25,0.442833333333333,2.14,5.91875,1.28079166666667
"1713",1713,"Sim_1713_.csv",0.489,0.7575,747.15,0.962833333333333,1.8184,1.18875,2.55129166666667
"1714",1714,"Sim_1714_.csv",1.277,4.78583333333333,428.65,0.206833333333333,0.7208,3.65875,1.85554166666667
"1715",1715,"Sim_1715_.csv",0.267,2.93916666666667,278.85,0.1145,2.9848,6.27375,2.847375
"1716",1716,"Sim_1716_.csv",0.329000000000001,3.97583333333333,384.55,0.197166666666667,1.1928,4.56125,0.798625
"1717",1717,"Sim_1717_.csv",-0.0630000000000002,1.43083333333333,142.816666666667,0.2845,3.2664,7.66875,2.66679166666667
"1718",1718,"Sim_1718_.csv",2.339,0.0558333333333333,574.016666666667,0.193833333333333,4.9224,6.84875,1.552125
"1719",1719,"Sim_1719_.csv",2.643,3.38083333333333,603.183333333333,0.867166666666667,4.8696,1.34375,2.47245833333333
"1720",1720,"Sim_1720_.csv",0.819,1.06916666666667,721.483333333333,0.9395,3.0328,6.47625,0.687708333333333
"1721",1721,"Sim_1721_.csv",1.629,0.1125,186.916666666667,0.258833333333333,2.1256,2.19375,0.333875
"1722",1722,"Sim_1722_.csv",1.625,4.56583333333333,152.616666666667,0.4465,4.476,6.07125,1.61170833333333
"1723",1723,"Sim_1723_.csv",1.377,2.52916666666667,520.116666666667,0.234833333333333,3.1208,6.52875,1.43295833333333
"1724",1724,"Sim_1724_.csv",-1.333,0.404166666666667,376.616666666667,0.789166666666667,1.8424,7.97875,2.715375
"1725",1725,"Sim_1725_.csv",-1.069,4.5375,728.95,0.6335,0.4296,5.04125,0.889375
"1726",1726,"Sim_1726_.csv",0.911,0.560833333333333,116.45,0.735166666666667,1.3,2.87125,0.396208333333333
"1727",1727,"Sim_1727_.csv",-1.381,0.999166666666667,648.916666666667,0.121166666666667,1.6248,6.58375,0.530958333333333
"1728",1728,"Sim_1728_.csv",-0.381,1.40083333333333,653.583333333333,0.675833333333333,4.2232,6.76625,1.667625
"1729",1729,"Sim_1729_.csv",1.809,2.88916666666667,542.283333333333,0.7465,3.8312,1.83375,0.739958333333333
"1730",1730,"Sim_1730_.csv",-0.277,1.36916666666667,529.916666666667,0.7205,4.852,5.23125,1.99579166666667
"1731",1731,"Sim_1731_.csv",-1.571,1.7425,643.55,0.471166666666667,3.8248,7.10125,1.466875
"1732",1732,"Sim_1732_.csv",1.759,1.81083333333333,562.816666666667,0.4965,3.0984,5.57125,1.93895833333333
"1733",1733,"Sim_1733_.csv",-0.415,2.9075,307.316666666667,0.0681666666666667,4.7448,7.48625,1.33854166666667
"1734",1734,"Sim_1734_.csv",-2.949,4.9475,728.25,0.1065,3.7128,1.94125,0.317375
"1735",1735,"Sim_1735_.csv",1.249,1.28583333333333,103.85,0.884833333333333,0.3736,7.00625,0.301791666666667
"1736",1736,"Sim_1736_.csv",0.705,3.90583333333333,597.35,0.747166666666667,2.6904,4.46125,2.10304166666667
"1737",1737,"Sim_1737_.csv",0.127,2.72083333333333,405.55,0.3675,0.2712,4.93125,1.917875
"1738",1738,"Sim_1738_.csv",2.979,1.19416666666667,753.45,0.8185,3.38,1.55375,2.29004166666667
"1739",1739,"Sim_1739_.csv",-2.685,2.70583333333333,388.75,0.148166666666667,0.5992,3.15375,1.719875
"1740",1740,"Sim_1740_.csv",-0.389,3.22916666666667,711.45,0.858166666666667,0.6952,1.07125,0.935208333333333
"1741",1741,"Sim_1741_.csv",0.947,0.279166666666667,467.616666666667,0.771833333333333,4.3384,5.33375,2.88404166666667
"1742",1742,"Sim_1742_.csv",0.969,4.29083333333333,500.516666666667,0.3255,1.8536,7.70625,2.495375
"1743",1743,"Sim_1743_.csv",2.231,4.26583333333333,363.083333333333,0.934166666666667,3.8168,6.04375,0.664791666666667
"1744",1744,"Sim_1744_.csv",-1.067,0.764166666666667,704.216666666667,0.483166666666667,0.2824,5.24625,0.429208333333333
"1745",1745,"Sim_1745_.csv",-1.923,0.800833333333333,410.916666666667,0.8015,4.8344,1.87375,2.44129166666667
"1746",1746,"Sim_1746_.csv",2.389,4.7475,536.216666666667,0.8955,1.4376,0.70625,1.25604166666667
"1747",1747,"Sim_1747_.csv",-0.165,1.10916666666667,260.183333333333,0.0511666666666667,1.596,2.31375,2.09479166666667
"1748",1748,"Sim_1748_.csv",-1.301,1.96916666666667,742.483333333333,0.354166666666667,0.7736,5.36625,1.61445833333333
"1749",1749,"Sim_1749_.csv",1.489,2.6875,360.983333333333,0.594833333333333,3.7576,7.21625,0.883875
"1750",1750,"Sim_1750_.csv",-0.299,2.8625,438.916666666667,0.4175,2.1864,4.69875,2.64845833333333
"1751",1751,"Sim_1751_.csv",-0.893,3.86083333333333,372.883333333333,0.739833333333333,1.8632,1.38375,0.555708333333333
"1752",1752,"Sim_1752_.csv",-1.937,2.24083333333333,252.483333333333,0.7455,4.6616,0.50375,1.09195833333333
"1753",1753,"Sim_1753_.csv",-2.455,4.99416666666667,688.583333333333,0.909833333333333,1.0472,7.06125,2.81895833333333
"1754",1754,"Sim_1754_.csv",1.699,3.12916666666667,725.916666666667,0.258166666666667,2.6008,7.35125,2.126875
"1755",1755,"Sim_1755_.csv",0.359,1.51416666666667,456.183333333333,0.738833333333333,4.4776,3.03625,0.416375
"1756",1756,"Sim_1756_.csv",-1.357,0.0291666666666667,714.016666666667,0.158166666666667,0.4856,2.76375,0.956291666666667
"1757",1757,"Sim_1757_.csv",2.213,4.0025,185.516666666667,0.7415,1.524,1.80375,0.559375
"1758",1758,"Sim_1758_.csv",1.779,3.0275,703.75,0.507833333333333,2.156,3.16375,1.428375
"1759",1759,"Sim_1759_.csv",-1.541,2.86416666666667,604.116666666667,0.0221666666666667,3.1816,7.20875,2.15070833333333
"1760",1760,"Sim_1760_.csv",1.257,0.4575,185.05,0.6645,2.6792,1.87875,1.65845833333333
"1761",1761,"Sim_1761_.csv",0.337,3.86416666666667,282.116666666667,0.879833333333333,3.2056,1.89125,2.209375
"1762",1762,"Sim_1762_.csv",0.509,0.715833333333333,526.183333333333,0.268833333333333,1.3704,2.60875,2.300125
"1763",1763,"Sim_1763_.csv",0.721,0.0208333333333333,634.916666666667,0.194833333333333,4.3752,6.21625,0.671208333333333
"1764",1764,"Sim_1764_.csv",-0.619,3.9075,770.716666666667,0.323166666666667,3.9704,4.44625,2.311125
"1765",1765,"Sim_1765_.csv",0.481,1.73416666666667,503.55,0.187833333333333,3.0056,2.73125,1.656625
"1766",1766,"Sim_1766_.csv",2.543,1.67083333333333,128.116666666667,0.380166666666667,1.3736,1.27125,1.373375
"1767",1767,"Sim_1767_.csv",-2.647,0.974166666666667,422.816666666667,0.371166666666667,2.1784,6.78625,2.69429166666667
"1768",1768,"Sim_1768_.csv",-1.721,0.0358333333333333,379.183333333333,0.338833333333333,1.204,1.85625,0.967291666666667
"1769",1769,"Sim_1769_.csv",-1.723,4.3825,752.283333333333,0.0035,1.3784,2.88125,2.467875
"1770",1770,"Sim_1770_.csv",-2.985,3.44416666666667,532.716666666667,0.517833333333333,4.1192,4.50125,1.197375
"1771",1771,"Sim_1771_.csv",0.977,4.78416666666667,545.316666666667,0.320833333333333,3.636,3.03125,1.95820833333333
"1772",1772,"Sim_1772_.csv",2.523,0.915833333333333,369.616666666667,0.951833333333333,4.1928,7.81375,1.28170833333333
"1773",1773,"Sim_1773_.csv",0.423,2.3125,230.783333333333,0.5125,1.4056,1.46875,1.26795833333333
"1774",1774,"Sim_1774_.csv",-1.771,0.590833333333333,242.216666666667,0.142833333333333,3.74,7.50375,1.301875
"1775",1775,"Sim_1775_.csv",-2.279,0.280833333333333,304.283333333333,0.8775,4.5768,5.56375,1.54570833333333
"1776",1776,"Sim_1776_.csv",1.709,4.98916666666667,348.383333333333,0.2465,0.6072,3.82625,0.609791666666667
"1777",1777,"Sim_1777_.csv",1.399,3.9675,126.016666666667,0.214833333333333,2.02,3.41125,0.805041666666667
"1778",1778,"Sim_1778_.csv",1.685,3.57916666666667,126.483333333333,0.1345,0.212,1.65125,0.340291666666667
"1779",1779,"Sim_1779_.csv",-0.0809999999999995,1.90083333333333,124.85,0.5865,4.2056,2.85375,1.41370833333333
"1780",1780,"Sim_1780_.csv",-2.791,1.84416666666667,332.516666666667,0.145166666666667,0.3144,4.59375,2.27720833333333
"1781",1781,"Sim_1781_.csv",2.395,0.194166666666667,132.783333333333,0.335833333333333,0.4568,1.70875,0.613458333333333
"1782",1782,"Sim_1782_.csv",-0.107,2.5675,731.283333333333,0.767833333333333,2.8728,1.33125,2.86845833333333
"1783",1783,"Sim_1783_.csv",-2.055,0.5425,795.45,0.4645,4.3032,3.89875,1.224875
"1784",1784,"Sim_1784_.csv",-1.711,1.86416666666667,739.45,0.396833333333333,2.6264,7.59625,1.384375
"1785",1785,"Sim_1785_.csv",-0.373,2.89083333333333,334.616666666667,0.321833333333333,4.5432,1.60625,1.43020833333333
"1786",1786,"Sim_1786_.csv",2.797,3.78583333333333,667.116666666667,0.9675,0.9832,1.42125,2.456875
"1787",1787,"Sim_1787_.csv",0.251,1.07416666666667,127.65,0.425833333333333,0.8984,5.08625,2.561375
"1788",1788,"Sim_1788_.csv",-0.229,0.3425,732.45,0.6155,1.4568,5.27875,1.08554166666667
"1789",1789,"Sim_1789_.csv",0.133,1.1775,740.383333333333,0.9995,4.9672,5.38375,1.893125
"1790",1790,"Sim_1790_.csv",2.559,4.27916666666667,171.983333333333,0.625833333333333,1.8616,6.69875,2.77220833333333
"1791",1791,"Sim_1791_.csv",-0.729,1.53916666666667,215.15,0.281833333333333,4.1272,3.83125,1.60254166666667
"1792",1792,"Sim_1792_.csv",2.989,2.76416666666667,308.483333333333,0.1155,2.3224,1.19375,2.99220833333333
"1793",1793,"Sim_1793_.csv",1.711,1.43583333333333,119.25,0.4165,1.028,2.84875,2.05445833333333
"1794",1794,"Sim_1794_.csv",2.171,1.33083333333333,598.05,0.415833333333333,3.9144,1.25625,0.326541666666667
"1795",1795,"Sim_1795_.csv",1.627,1.50583333333333,258.55,0.4535,0.324,3.69125,2.02329166666667
"1796",1796,"Sim_1796_.csv",-2.451,2.95416666666667,575.183333333333,0.8485,2.2632,1.57125,2.89229166666667
"1797",1797,"Sim_1797_.csv",0.545,0.2125,481.15,0.998833333333333,2.6072,0.98125,2.01045833333333
"1798",1798,"Sim_1798_.csv",0.831,1.47416666666667,439.616666666667,0.918833333333333,3.844,6.63875,2.803375
"1799",1799,"Sim_1799_.csv",-1.827,3.13083333333333,553.25,0.964833333333333,1.6216,0.73125,0.789458333333333
"1800",1800,"Sim_1800_.csv",-0.143,4.87083333333333,287.25,0.948833333333333,4.0488,2.38375,2.57420833333333
"1801",1801,"Sim_1801_.csv",-2.323,4.58416666666667,367.983333333333,0.660833333333333,2.2872,1.99375,1.59154166666667
"1802",1802,"Sim_1802_.csv",2.609,0.0375,626.283333333333,0.251833333333333,3.7736,2.84625,2.77770833333333
"1803",1803,"Sim_1803_.csv",0.315,0.5575,525.483333333333,0.492833333333333,0.7448,0.68375,2.85104166666667
"1804",1804,"Sim_1804_.csv",2.495,3.82583333333333,741.783333333333,0.1235,0.6664,7.15125,0.976458333333333
"1805",1805,"Sim_1805_.csv",-2.127,0.990833333333333,594.083333333333,0.397166666666667,4.0008,7.64875,0.982875
"1806",1806,"Sim_1806_.csv",-0.489,1.0975,127.883333333333,0.2675,2.3032,4.84625,0.297208333333333
"1807",1807,"Sim_1807_.csv",-1.535,0.359166666666667,448.716666666667,0.986166666666667,2.2408,3.82375,0.843541666666667
"1808",1808,"Sim_1808_.csv",-0.449,2.65916666666667,123.216666666667,0.979166666666667,2.8648,6.92625,1.74920833333333
"1809",1809,"Sim_1809_.csv",2.041,4.45583333333333,393.883333333333,0.454166666666667,0.772,1.37375,0.525458333333333
"1810",1810,"Sim_1810_.csv",2.153,1.48083333333333,684.616666666667,0.801166666666667,0.6184,7.30625,1.58054166666667
"1811",1811,"Sim_1811_.csv",-1.765,1.56916666666667,232.883333333333,0.660166666666667,1.4424,7.80375,2.553125
"1812",1812,"Sim_1812_.csv",-2.207,0.289166666666667,665.716666666667,0.992166666666667,3.268,5.19875,0.447541666666667
"1813",1813,"Sim_1813_.csv",2.591,2.0175,342.55,0.2875,1.6904,7.03875,1.61629166666667
"1814",1814,"Sim_1814_.csv",-1.659,3.41916666666667,753.683333333333,0.3955,2.1608,2.42625,0.824291666666667
"1815",1815,"Sim_1815_.csv",0.713,1.5325,169.883333333333,0.332833333333333,0.6968,6.70875,1.851875
"1816",1816,"Sim_1816_.csv",2.851,3.03583333333333,464.116666666667,0.543166666666667,2.068,2.27125,1.27529166666667
"1817",1817,"Sim_1817_.csv",2.691,2.34083333333333,680.883333333333,0.161166666666667,4.444,6.91875,1.75195833333333
"1818",1818,"Sim_1818_.csv",2.237,1.76083333333333,491.416666666667,0.348166666666667,0.7784,4.24875,0.989291666666667
"1819",1819,"Sim_1819_.csv",-0.0190000000000001,4.16416666666667,756.25,0.126833333333333,2.4776,2.34125,1.21479166666667
"1820",1820,"Sim_1820_.csv",2.055,0.944166666666667,363.783333333333,0.524166666666667,3.3672,1.88375,1.07454166666667
"1821",1821,"Sim_1821_.csv",2.849,3.2875,730.583333333333,0.591833333333333,4.9784,7.81875,1.48795833333333
"1822",1822,"Sim_1822_.csv",2.373,1.83583333333333,751.35,0.677833333333333,3.6536,4.40875,1.14695833333333
"1823",1823,"Sim_1823_.csv",-1.943,2.12916666666667,186.683333333333,0.7305,0.9864,0.52125,0.760125
"1824",1824,"Sim_1824_.csv",-0.651,3.6725,213.75,0.5915,4.404,7.91375,2.82170833333333
"1825",1825,"Sim_1825_.csv",-0.875,1.8425,346.75,0.240833333333333,2.1432,2.44125,1.315625
"1826",1826,"Sim_1826_.csv",2.693,1.44416666666667,415.816666666667,0.1775,3.9976,3.75875,1.82804166666667
"1827",1827,"Sim_1827_.csv",-1.715,4.65083333333333,153.316666666667,0.4805,0.3864,5.02875,2.43029166666667
"1828",1828,"Sim_1828_.csv",-0.421,0.6325,556.516666666667,0.760833333333333,2.5544,4.48875,1.96004166666667
"1829",1829,"Sim_1829_.csv",0.197,3.2025,129.283333333333,0.630166666666667,4.4888,4.91375,2.275375
"1830",1830,"Sim_1830_.csv",1.355,4.1975,433.55,0.750166666666667,4.892,0.91625,2.36429166666667
"1831",1831,"Sim_1831_.csv",0.665,0.859166666666667,547.416666666667,0.682833333333333,3.4344,2.39125,2.676875
"1832",1832,"Sim_1832_.csv",-0.607,0.3725,530.383333333333,0.7725,1.6312,2.06125,0.526375
"1833",1833,"Sim_1833_.csv",-2.945,3.62583333333333,218.65,0.528166666666667,1.9128,5.28375,1.750125
"1834",1834,"Sim_1834_.csv",-0.231,4.04916666666667,180.616666666667,0.9255,0.372,2.48375,2.54304166666667
"1835",1835,"Sim_1835_.csv",-1.161,4.07583333333333,151.683333333333,0.870166666666667,4.1416,4.70625,1.37520833333333
"1836",1836,"Sim_1836_.csv",-2.523,4.69083333333333,263.216666666667,0.525166666666667,4.6696,4.11875,0.841708333333333
"1837",1837,"Sim_1837_.csv",0.649,2.37416666666667,795.216666666667,0.0588333333333333,4.428,3.60125,2.97204166666667
"1838",1838,"Sim_1838_.csv",-1.501,2.11083333333333,420.716666666667,0.545833333333333,4.1512,3.42625,2.588875
"1839",1839,"Sim_1839_.csv",0.671,4.43416666666667,161.95,0.936833333333333,4.212,5.75625,2.16170833333333
"1840",1840,"Sim_1840_.csv",-1.265,3.4425,598.983333333333,0.978833333333333,1.02,5.46375,1.634625
"1841",1841,"Sim_1841_.csv",2.853,1.68416666666667,331.116666666667,0.7505,3.276,4.28875,1.44579166666667
"1842",1842,"Sim_1842_.csv",0.0650000000000004,3.88583333333333,725.216666666667,0.8205,0.2984,1.90375,0.284375
"1843",1843,"Sim_1843_.csv",0.773,1.56416666666667,468.083333333333,0.626166666666667,2.1816,1.17625,1.057125
"1844",1844,"Sim_1844_.csv",0.837000000000001,4.73583333333333,791.25,0.824833333333333,0.7864,7.22625,0.844458333333333
"1845",1845,"Sim_1845_.csv",-0.511,2.7625,772.816666666667,0.891833333333333,3.6872,2.22375,2.80520833333333
"1846",1846,"Sim_1846_.csv",1.665,0.955833333333333,309.183333333333,0.0055,2.6472,6.99625,1.58420833333333
"1847",1847,"Sim_1847_.csv",-1.977,3.77583333333333,458.983333333333,0.875166666666667,1.2472,5.80125,0.398041666666667
"1848",1848,"Sim_1848_.csv",-2.569,1.47083333333333,574.95,0.237166666666667,3.2344,3.87375,0.362291666666667
"1849",1849,"Sim_1849_.csv",-0.403,4.2625,652.183333333333,0.306166666666667,4.012,2.21625,2.90695833333333
"1850",1850,"Sim_1850_.csv",-1.849,4.36583333333333,778.416666666667,0.602833333333333,0.8472,7.82375,0.595125
"1851",1851,"Sim_1851_.csv",-1.795,2.73916666666667,697.45,0.3975,3.1624,1.48375,0.876541666666667
"1852",1852,"Sim_1852_.csv",-2.723,1.43916666666667,495.85,0.2935,0.3208,6.71875,1.354125
"1853",1853,"Sim_1853_.csv",-1.769,2.6825,158.45,0.6585,1.1736,6.03625,2.05995833333333
"1854",1854,"Sim_1854_.csv",0.421,2.6125,527.583333333333,0.3115,1.6888,0.95625,0.681291666666667
"1855",1855,"Sim_1855_.csv",2.727,0.5225,433.316666666667,0.421833333333333,2.1208,6.87875,1.497125
"1856",1856,"Sim_1856_.csv",-0.543,4.7425,149.583333333333,0.950166666666667,4.2552,1.06125,0.574958333333333
"1857",1857,"Sim_1857_.csv",-0.563,2.07916666666667,425.15,0.2555,0.2024,6.39625,2.46329166666667
"1858",1858,"Sim_1858_.csv",-1.877,3.8275,219.116666666667,0.878166666666667,1.548,4.84375,1.43754166666667
"1859",1859,"Sim_1859_.csv",-2.955,4.13916666666667,518.483333333333,0.9855,0.764,0.96125,2.41195833333333
"1860",1860,"Sim_1860_.csv",-2.561,2.26083333333333,126.95,0.2585,0.9688,4.11375,1.950875
"1861",1861,"Sim_1861_.csv",-2.991,3.36416666666667,129.05,0.0338333333333333,2.2808,2.43875,2.748375
"1862",1862,"Sim_1862_.csv",1.447,0.920833333333333,542.516666666667,0.852833333333333,1.9944,7.69625,2.43670833333333
"1863",1863,"Sim_1863_.csv",2.101,0.509166666666667,330.183333333333,0.999166666666667,2.4792,4.84875,1.92245833333333
"1864",1864,"Sim_1864_.csv",-2.457,0.0825,471.35,0.0865,1.2808,3.77125,0.746375
"1865",1865,"Sim_1865_.csv",-1.243,3.2125,619.516666666667,0.294166666666667,4.74,6.22375,2.39454166666667
"1866",1866,"Sim_1866_.csv",0.727,0.0641666666666667,362.15,0.6305,1.1944,1.43625,1.21204166666667
"1867",1867,"Sim_1867_.csv",-0.653,3.4075,599.45,0.995166666666667,0.276,6.32875,0.919625
"1868",1868,"Sim_1868_.csv",-2.621,0.810833333333333,760.45,0.651166666666667,1.0168,7.13125,2.624625
"1869",1869,"Sim_1869_.csv",-0.669,2.9275,203.716666666667,0.2035,2.1288,4.38875,1.76295833333333
"1870",1870,"Sim_1870_.csv",-1.221,1.9825,483.95,0.979833333333333,1.8728,3.13125,1.33029166666667
"1871",1871,"Sim_1871_.csv",2.211,2.03583333333333,547.65,0.652166666666667,2.8936,6.43125,0.743625
"1872",1872,"Sim_1872_.csv",2.443,4.87416666666667,408.116666666667,0.7015,2.7816,3.99375,1.24779166666667
"1873",1873,"Sim_1873_.csv",0.0249999999999999,2.08916666666667,555.583333333333,0.690166666666667,3.6712,6.58625,1.89770833333333
"1874",1874,"Sim_1874_.csv",-0.305,3.13583333333333,103.15,0.893833333333333,4.076,3.36125,1.78770833333333
"1875",1875,"Sim_1875_.csv",0.335,2.1575,768.15,0.0608333333333333,4.1768,4.27625,0.592375
"1876",1876,"Sim_1876_.csv",-2.667,2.45916666666667,336.016666666667,0.2175,2.7528,6.97875,1.55029166666667
"1877",1877,"Sim_1877_.csv",-0.397,0.3225,704.45,0.0695,3.7784,3.17875,2.40554166666667
"1878",1878,"Sim_1878_.csv",1.991,2.35916666666667,578.916666666667,0.435833333333333,3.6728,7.50125,0.431041666666667
"1879",1879,"Sim_1879_.csv",-2.699,2.0775,118.083333333333,0.6895,2.6392,2.28375,2.52654166666667
"1880",1880,"Sim_1880_.csv",-1.763,1.55583333333333,113.183333333333,0.8245,1.4984,3.14375,1.30920833333333
"1881",1881,"Sim_1881_.csv",-2.347,3.8625,183.183333333333,0.00483333333333333,3.3928,3.38375,1.89129166666667
"1882",1882,"Sim_1882_.csv",-2.977,0.000833333333333333,415.116666666667,0.0225,0.5576,0.53875,1.169875
"1883",1883,"Sim_1883_.csv",0.397,4.27583333333333,704.916666666667,0.163833333333333,2.9016,0.59875,0.646458333333333
"1884",1884,"Sim_1884_.csv",-1.403,1.7975,220.05,0.486166666666667,1.18,4.71375,1.45220833333333
"1885",1885,"Sim_1885_.csv",-2.947,2.12583333333333,400.65,0.8825,4.0504,2.97625,2.45320833333333
"1886",1886,"Sim_1886_.csv",-0.689,1.2075,600.616666666667,0.5275,4.62,3.85375,1.85920833333333
"1887",1887,"Sim_1887_.csv",-2.751,0.0225,238.483333333333,0.1705,1.3944,3.96375,2.399125
"1888",1888,"Sim_1888_.csv",-2.335,4.6875,482.083333333333,0.857166666666667,0.3592,2.19625,2.393625
"1889",1889,"Sim_1889_.csv",0.0330000000000004,2.1875,248.983333333333,0.466833333333333,1.436,5.74375,0.449375
"1890",1890,"Sim_1890_.csv",2.099,0.1575,157.983333333333,0.9775,2.3976,2.24625,0.717041666666667
"1891",1891,"Sim_1891_.csv",-0.991,2.14916666666667,335.55,0.0955,2.8888,3.88375,1.491625
"1892",1892,"Sim_1892_.csv",-1.985,3.04416666666667,719.85,0.3785,4.6856,2.04875,2.195625
"1893",1893,"Sim_1893_.csv",-2.419,4.28416666666667,163.816666666667,0.494833333333333,4.6568,6.02625,1.45404166666667
"1894",1894,"Sim_1894_.csv",0.313,1.16583333333333,790.55,0.567833333333333,1.2872,1.09125,0.524541666666667
"1895",1895,"Sim_1895_.csv",-1.873,1.70583333333333,416.283333333333,0.398166666666667,0.2952,1.86875,1.68504166666667
"1896",1896,"Sim_1896_.csv",-0.851,1.32583333333333,662.45,0.6425,0.9416,3.90375,2.92895833333333
"1897",1897,"Sim_1897_.csv",-0.125,0.1325,252.716666666667,0.1765,3.5352,7.74125,2.682375
"1898",1898,"Sim_1898_.csv",-0.917,1.96416666666667,754.85,0.795833333333333,1.0904,2.75375,2.825375
"1899",1899,"Sim_1899_.csv",-0.985,2.61916666666667,496.083333333333,0.369833333333333,3.9048,7.98375,1.19370833333333
"1900",1900,"Sim_1900_.csv",2.863,0.739166666666667,326.683333333333,0.372166666666667,0.5112,6.24375,2.434875
"1901",1901,"Sim_1901_.csv",1.389,4.02916666666667,159.85,0.668833333333333,2.8264,7.14375,0.569458333333333
"1902",1902,"Sim_1902_.csv",2.841,2.40416666666667,214.216666666667,0.9665,0.9944,0.64625,2.33770833333333
"1903",1903,"Sim_1903_.csv",-1.693,0.4625,506.116666666667,0.5635,1.508,2.74875,0.636375
"1904",1904,"Sim_1904_.csv",-0.703,2.0475,576.35,0.203833333333333,4.7432,1.66875,2.97570833333333
"1905",1905,"Sim_1905_.csv",-1.463,0.7075,175.95,0.314833333333333,3.8952,7.99625,2.72545833333333
"1906",1906,"Sim_1906_.csv",-2.709,2.43416666666667,251.083333333333,0.749833333333333,4.9992,2.19125,2.67045833333333
"1907",1907,"Sim_1907_.csv",0.639,2.42583333333333,104.316666666667,0.155833333333333,3.3496,2.70875,2.21670833333333
"1908",1908,"Sim_1908_.csv",-1.861,3.44583333333333,176.883333333333,0.4945,0.2888,7.92875,0.497958333333333
"1909",1909,"Sim_1909_.csv",-0.727,4.67583333333333,277.216666666667,0.2455,3.8072,4.39625,2.26895833333333
"1910",1910,"Sim_1910_.csv",0.373,4.5475,403.916666666667,0.734833333333333,1.2424,6.01125,0.974625
"1911",1911,"Sim_1911_.csv",-2.427,2.57416666666667,434.016666666667,0.3995,3.7688,6.12125,1.447625
"1912",1912,"Sim_1912_.csv",2.147,3.90083333333333,670.85,0.420833333333333,2.1976,7.16125,1.16345833333333
"1913",1913,"Sim_1913_.csv",0.793,4.96916666666667,207.916666666667,0.757833333333333,4.4408,7.40625,1.915125
"1914",1914,"Sim_1914_.csv",1.889,2.70083333333333,293.55,0.841833333333333,3.7096,5.83625,0.319208333333333
"1915",1915,"Sim_1915_.csv",1.187,3.6625,613.683333333333,0.985833333333333,3.116,7.55875,2.13695833333333
"1916",1916,"Sim_1916_.csv",-1.543,4.33916666666667,707.25,0.308833333333333,1.5608,6.44375,0.962708333333333
"1917",1917,"Sim_1917_.csv",2.003,3.61416666666667,280.483333333333,0.1715,0.5352,2.22625,0.871958333333333
"1918",1918,"Sim_1918_.csv",0.741000000000001,3.3575,242.45,0.1825,3.5368,6.99875,2.12045833333333
